"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn01230","cvn01230","Biosynthesis of amino acids",67,0.452640232367818,1.30717943842256,0.0670157068062827,0.337870855148342,0.296867824010288,2306,"tags=24%, list=17%, signal=20%","111134810/111116065/111128747/111100398/111100399/111130098/111126492/111111213/111111035/111122808/111128990/111136221/111117164/111132780/111132779/111117165"
"cvn04330","cvn04330","Notch signaling pathway",26,0.529694318174974,1.34148798475233,0.102502979737783,0.459365205491546,0.403617970897313,1776,"tags=27%, list=13%, signal=23%","111129125/111118946/111132383/111127576/111136502/111125404/111133687"
"cvn00562","cvn00562","Inositol phosphate metabolism",47,0.470536231044181,1.30235987460506,0.0993449781659389,0.459365205491546,0.403617970897313,2592,"tags=28%, list=19%, signal=22%","111101050/111127799/111125442/111125100/111127562/111126338/111100148/111135914/111134544/111120505/111135557/111138290/111130239"
"cvn04070","cvn04070","Phosphatidylinositol signaling system",55,0.459670762430765,1.30109725124974,0.0997854077253219,0.459365205491546,0.403617970897313,2592,"tags=27%, list=19%, signal=22%","111101050/111127799/111125442/111100277/111125100/111126338/111100148/111135914/111134544/111120505/111135557/111122823/111128823/111138290/111130239"
"cvn00563","cvn00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0.535853977304849,1.31606229390723,0.127139364303178,0.496044303797468,0.43584579976985,3386,"tags=55%, list=25%, signal=41%","111129796/111099115/111119347/111118285/111136211/111137394/111136158/111120568/111133439/111101711/111119995"
"cvn00360","cvn00360","Phenylalanine metabolism",10,0.625844488119836,1.31568901245903,0.128133704735376,0.496044303797468,0.43584579976985,2661,"tags=40%, list=20%, signal=32%","111134810/111100724/111125148/111135147"
"cvn00240","cvn00240","Pyrimidine metabolism",37,0.478299527743889,1.2722335761559,0.131185270425777,0.496044303797468,0.43584579976985,3619,"tags=43%, list=27%, signal=32%","111103017/111135848/111124500/111134405/111132068/111118263/111127104/111135526/111126502/111129901/111138142/111125470/111118358/111118131/111102818/111100897"
"cvn04146","cvn04146","Peroxisome",77,0.424817801357691,1.24254420611018,0.120582120582121,0.496044303797468,0.43584579976985,2084,"tags=22%, list=15%, signal=19%","111135289/111133729/111113990/111107393/111115744/111107112/111115745/111132335/111134248/111131127/111101232/111135112/111131586/111135553/111135891/111106696/111135201"
"cvn04140","cvn04140","Autophagy - animal",104,0.402617410429359,1.20798949126427,0.12410986775178,0.496044303797468,0.43584579976985,2583,"tags=26%, list=19%, signal=21%","111125099/111113124/111115682/111111295/111110712/111111995/111130075/111133363/111125870/111107437/111103827/111103778/111121740/111135071/111122737/111102243/111133771/111135557/111120866/111127007/111108144/111131216/111107852/111128115/111129365/111101201/111107462"
"cvn00640","cvn00640","Propanoate metabolism",28,0.49876792593594,1.28643110058448,0.145180023228804,0.530588235294118,0.466197579510273,1981,"tags=25%, list=15%, signal=21%","111105925/111130103/111107112/111105866/111099995/111100523/111109254"
"cvn04512","cvn04512","ECM-receptor interaction",23,0.511361020575244,1.26854592419361,0.149090909090909,0.530588235294118,0.466197579510273,1679,"tags=26%, list=12%, signal=23%","111114114/111111291/111113265/111134722/111109289/111119175"
"cvn00100","cvn00100","Steroid biosynthesis",10,0.605695174590771,1.27332987864541,0.161559888579387,0.545614201632808,0.47940003797228,689,"tags=20%, list=5%, signal=19%","111114616/111134947"
"cvn00310","cvn00310","Lysine degradation",31,0.472404635787429,1.23913981417727,0.172093023255814,0.545614201632808,0.47940003797228,3089,"tags=39%, list=23%, signal=30%","111123912/111103451/111112920/111115614/111121380/111137017/111109254/111130627/111131506/111103498/111130847/111107127"
"cvn00760","cvn00760","Nicotinate and nicotinamide metabolism",26,0.485212783945007,1.22883538179739,0.193087008343266,0.545614201632808,0.47940003797228,3269,"tags=42%, list=24%, signal=32%","111138521/111121723/111103017/111135848/111136091/111122042/111134691/111119924/111111633/111105546/111118131"
"cvn00561","cvn00561","Glycerolipid metabolism",34,0.462550117017727,1.22023361715105,0.185830429732869,0.545614201632808,0.47940003797228,2374,"tags=29%, list=18%, signal=24%","111115675/111131656/111103451/111100277/111112920/111109442/111115614/111122823/111136067/111103498"
"cvn00500","cvn00500","Starch and sucrose metabolism",22,0.49338664834314,1.21779317256649,0.202933985330073,0.545614201632808,0.47940003797228,2286,"tags=36%, list=17%, signal=30%","111135290/111125157/111129461/111099882/111108864/111120703/111118006/111137764"
"cvn00250","cvn00250","Alanine, aspartate and glutamate metabolism",32,0.45826189275488,1.20408992160671,0.202780996523754,0.545614201632808,0.47940003797228,4259,"tags=44%, list=31%, signal=30%","111134810/111100398/111100399/111126492/111135360/111104084/111136594/111127491/111123929/111108835/111112622/111133052/111130741/111134252"
"cvn03410","cvn03410","Base excision repair",47,0.43280096467075,1.19791542688797,0.207423580786026,0.545614201632808,0.47940003797228,2477,"tags=30%, list=18%, signal=24%","111121171/111137687/111135354/111118241/111102061/111131837/111100311/111123349/111109690/111099552/111132381/111128425/111135118/111108767"
"cvn00970","cvn00970","Aminoacyl-tRNA biosynthesis",45,0.435174610854304,1.19640021754423,0.20704845814978,0.545614201632808,0.47940003797228,902,"tags=13%, list=7%, signal=12%","111118963/111135733/111126003/111119553/111118652/111125723"
"cvn04148","cvn04148","Efferocytosis",98,0.400046726592647,1.19161653503451,0.164801627670397,0.545614201632808,0.47940003797228,1406,"tags=14%, list=10%, signal=13%","111135946/111113124/111121723/111134726/111117970/111110712/111134431/111128659/111117731/111134947/111130916/111127576/111130408/111112330"
"cvn03040","cvn03040","Spliceosome",92,0.398846254169128,1.18268873468917,0.171954964176049,0.545614201632808,0.47940003797228,1557,"tags=16%, list=11%, signal=15%","111112733/111137770/111119513/111119512/111129112/111133954/111121854/111121021/111118318/111119442/111134531/111114893/111136440/111135640/111136164"
"cvn04141","cvn04141","Protein processing in endoplasmic reticulum",108,0.385269181900122,1.15879328699313,0.19492385786802,0.545614201632808,0.47940003797228,2008,"tags=20%, list=15%, signal=17%","111131566/111138095/111137525/111131501/111119513/111119512/111112828/111121846/111126835/111133727/111128114/111118121/111121035/111136571/111121740/111104099/111119846/111102146/111127289/111129841/111137033/111121335"
"cvn04145","cvn04145","Phagosome",57,-0.26430869295056,-1.1265919650021,0.176322970311505,0.545614201632808,0.47940003797228,1885,"tags=21%, list=14%, signal=18%","111118647/111120504/111136731/111120142/111108442/111137486/111125459/111138109/111119158/111119261/111125836/111134508"
"cvn00410","cvn00410","beta-Alanine metabolism",29,0.463417191950258,1.19670289344903,0.218713450292398,0.563070797561279,0.494738151837227,4408,"tags=52%, list=33%, signal=35%","111107112/111103451/111132068/111112920/111127104/111115614/111103498/111115386/111134458/111134260/111116870/111134997/111130419/111134506/111136066"
"cvn00230","cvn00230","Purine metabolism",79,0.397907796707473,1.1659326760182,0.227178423236515,0.572678941908714,0.503180279537017,3269,"tags=32%, list=24%, signal=24%","111138521/111119949/111103017/111107393/111135848/111124500/111126455/111127492/111116677/111119950/111110751/111129901/111135359/111134201/111128130/111118006/111123024/111110100/111132060/111127491/111118358/111120226/111137449/111111874/111118131"
"cvn03050","cvn03050","Proteasome",27,-0.342657113172117,-1.19377780292424,0.246835443037975,0.591415521215743,0.519643041694563,2226,"tags=37%, list=16%, signal=31%","111130411/111111088/111130528/111109472/111099573/111122853/111115377/111104018/111138440/111130431"
"cvn00983","cvn00983","Drug metabolism - other enzymes",39,0.437279227444422,1.17477325518298,0.250851305334847,0.591415521215743,0.519643041694563,2196,"tags=26%, list=16%, signal=22%","111107393/111109043/111124500/111109028/111132068/111118263/111127104/111121161/111126502/111126505"
"cvn00010","cvn00010","Glycolysis / Gluconeogenesis",44,0.422781932061145,1.15819103577623,0.254162042175361,0.591415521215743,0.519643041694563,2374,"tags=25%, list=18%, signal=21%","111130103/111103451/111112920/111111035/111122808/111115614/111099882/111127323/111109254/111118006/111103498"
"cvn01200","cvn01200","Carbon metabolism",108,0.377280648260267,1.13476577690492,0.241624365482234,0.591415521215743,0.519643041694563,3247,"tags=27%, list=24%, signal=21%","111105925/111134810/111116065/111131656/111130103/111100625/111107112/111105866/111134248/111111213/111111035/111122808/111099882/111128990/111117164/111127323/111109254/111123214/111117165/111109454/111120752/111121719/111134458/111109973/111119284/111102576/111106299/111137005/111116870"
"cvn00350","cvn00350","Tyrosine metabolism",13,0.531656495138835,1.18447175631407,0.26525198938992,0.598218471636193,0.525620405700352,2661,"tags=31%, list=20%, signal=25%","111134810/111100724/111125148/111135147"
"cvn00620","cvn00620","Pyruvate metabolism",37,0.432021198456419,1.14913739697789,0.266973532796318,0.598218471636193,0.525620405700352,2374,"tags=30%, list=18%, signal=25%","111130103/111103451/111125858/111099995/111112920/111115614/111128990/111100523/111127323/111109254/111103498"
"cvn00062","cvn00062","Fatty acid elongation",11,0.544332043469596,1.17979290907282,0.279132791327913,0.614092140921409,0.539567692327641,1250,"tags=18%, list=9%, signal=17%","111127947/111119293"
"cvn00340","cvn00340","Histidine metabolism",27,0.445909541036642,1.13410128157413,0.289099526066351,0.624661475964793,0.548854363396643,2807,"tags=37%, list=21%, signal=29%","111100724/111103451/111108448/111112920/111115614/111109637/111108524/111103498/111113239/111115386"
"cvn00601","cvn00601","Glycosphingolipid biosynthesis - lacto and neolacto series",14,0.502067135989604,1.14688876960068,0.304627249357326,0.634274193548387,0.557300509337861,2372,"tags=36%, list=18%, signal=29%","111101197/111101820/111134834/111115600/111119565"
"cvn01210","cvn01210","2-Oxocarboxylic acid metabolism",32,0.42631008046536,1.12013606080541,0.304750869061414,0.634274193548387,0.557300509337861,3045,"tags=31%, list=22%, signal=24%","111134810/111111213/111117164/111135360/111127323/111109254/111130627/111117165/111121719/111109973"
"cvn03450","cvn03450","Non-homologous end-joining",13,-0.388165171105754,-1.10200844980134,0.314516129032258,0.634274193548387,0.557300509337861,2078,"tags=46%, list=15%, signal=39%","111106142/111132242/111105836/111121647/111134792/111104153"
"cvn04142","cvn04142","Lysosome",113,0.363187951721988,1.09394686935955,0.310728744939271,0.634274193548387,0.557300509337861,2221,"tags=18%, list=16%, signal=15%","111133259/111106921/111106925/111106928/111119851/111119435/111107171/111134947/111120040/111117672/111119282/111113388/111119434/111118438/111106926/111137174/111120703/111119208/111119431/111106930"
"cvn04137","cvn04137","Mitophagy - animal",63,0.388401130731685,1.11331990402002,0.320594479830149,0.635933312449967,0.558758282361432,2478,"tags=25%, list=18%, signal=21%","111115682/111111295/111137396/111111995/111108202/111107437/111112700/111121740/111130067/111132041/111137573/111133771/111127007/111131216/111104494/111128115"
"cvn00450","cvn00450","Selenocompound metabolism",13,0.500543306251864,1.11515501924335,0.340848806366048,0.665204928553093,0.584477579676924,2811,"tags=38%, list=21%, signal=31%","111119949/111135137/111119950/111110368/111107520"
"cvn03030","cvn03030","DNA replication",33,0.409560896759302,1.07784317718753,0.363636363636364,0.69620253164557,0.611713403185755,2019,"tags=24%, list=15%, signal=21%","111121171/111137687/111124297/111122245/111131693/111121347/111105728/111132381"
"cvn00020","cvn00020","Citrate cycle (TCA cycle)",37,0.403887107598923,1.07430325446397,0.368239355581128,0.69620253164557,0.611713403185755,2306,"tags=27%, list=17%, signal=22%","111105925/111100625/111105866/111111213/111128990/111117164/111127323/111109254/111103886/111117165"
"cvn01232","cvn01232","Nucleotide metabolism",52,0.386668920948086,1.08571833220671,0.377297297297297,0.70235343035343,0.617117846591531,2073,"tags=19%, list=15%, signal=16%","111138521/111103017/111107393/111135848/111124500/111118263/111135526/111126502/111129901/111128130"
"cvn03440","cvn03440","Homologous recombination",25,0.426584392552131,1.07629404595688,0.388023952095808,0.70278515046017,0.617497174393016,3554,"tags=36%, list=26%, signal=27%","111130645/111131048/111127309/111136966/111119126/111115556/111120979/111131667/111121716"
"cvn00260","cvn00260","Glycine, serine and threonine metabolism",35,0.402648639629394,1.06745104897371,0.389145496535797,0.70278515046017,0.617497174393016,1981,"tags=20%, list=15%, signal=17%","111134403/111116065/111100724/111108232/111125858/111135360/111109254"
"cvn00520","cvn00520","Amino sugar and nucleotide sugar metabolism",46,0.389675326041038,1.07352768338117,0.401098901098901,0.703376333811116,0.618016613439954,3063,"tags=22%, list=23%, signal=17%","111100603/111118471/111124535/111124599/111099882/111132797/111118006/111109888/111129163/111128700"
"cvn03008","cvn03008","Ribosome biogenesis in eukaryotes",57,-0.244071317633344,-1.04033197797484,0.4,0.703376333811116,0.618016613439954,1704,"tags=25%, list=13%, signal=22%","111130565/111112561/111134591/111123245/111128176/111104038/111110500/111133163/111130413/111138173/111128265/111120769/111122623/111121480"
"cvn00790","cvn00790","Folate biosynthesis",12,-0.369890573321713,-1.03914244113535,0.408396946564886,0.705943293347874,0.620272054181255,1861,"tags=50%, list=14%, signal=43%","111117281/111128057/111135358/111137020/111134904/111114756"
"cvn00770","cvn00770","Pantothenate and CoA biosynthesis",15,0.451449715542698,1.04686692976918,0.428753180661578,0.720543539722929,0.633100456824844,2374,"tags=27%, list=18%, signal=22%","111103451/111132068/111127104/111103498"
"cvn03083","cvn03083","Polycomb repressive complex",38,0.389122244468272,1.0378956295091,0.423340961098398,0.720543539722929,0.633100456824844,865,"tags=11%, list=6%, signal=10%","111123912/111104330/111104315/111123056"
"cvn00061","cvn00061","Fatty acid biosynthesis",14,0.453935600883495,1.03694029235564,0.447300771208226,0.724663315335443,0.63672026836781,4800,"tags=57%, list=35%, signal=37%","111099995/111135553/111100523/111129333/111121884/111121658/111135547/111121707"
"cvn00510","cvn00510","N-Glycan biosynthesis",33,0.393247009338357,1.03490984934983,0.447552447552448,0.724663315335443,0.63672026836781,2341,"tags=24%, list=17%, signal=20%","111101197/111101820/111136571/111125632/111125051/111137033/111137190/111113429"
"cvn04820","cvn04820","Cytoskeleton in muscle cells",60,0.362515159071684,1.0309283943228,0.455614973262032,0.724663315335443,0.63672026836781,3264,"tags=30%, list=24%, signal=23%","111114114/111112605/111113265/111134722/111130951/111131563/111126968/111103558/111124927/111126214/111130864/111123024/111128420/111118354/111130257/111125072/111132450/111128702"
"cvn03018","cvn03018","RNA degradation",54,0.35974376414488,1.01664588474368,0.476906552094522,0.724663315335443,0.63672026836781,2864,"tags=22%, list=21%, signal=18%","111100321/111101883/111126014/111109182/111101096/111131294/111104518/111122313/111123162/111134434/111131610/111108235"
"cvn00564","cvn00564","Glycerophospholipid metabolism",45,0.369177995576955,1.01495956612388,0.488986784140969,0.724663315335443,0.63672026836781,2817,"tags=27%, list=21%, signal=21%","111115675/111114331/111120839/111100277/111100381/111111015/111122823/111136067/111138290/111101119/111137103/111121119"
"cvn04068","cvn04068","FoxO signaling pathway",66,0.350329553803612,1.010476277878,0.488421052631579,0.724663315335443,0.63672026836781,3388,"tags=29%, list=25%, signal=22%","111105936/111129300/111121723/111134248/111121740/111135557/111135231/111119845/111125223/111105462/111117024/111119924/111108199/111121135/111104196/111113171/111121739/111103474/111121090"
"cvn03082","cvn03082","ATP-dependent chromatin remodeling",70,0.348581002201557,1.00992708316049,0.483837330552659,0.724663315335443,0.63672026836781,2907,"tags=29%, list=21%, signal=23%","111114820/111125651/111123963/111105716/111104330/111125271/111104315/111117803/111128560/111108477/111114783/111129852/111134187/111114721/111135329/111128559/111119597/111121076/111118354/111121077"
"cvn00534","cvn00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",15,0.434722589747151,1.00807839092959,0.491094147582697,0.724663315335443,0.63672026836781,3371,"tags=33%, list=25%, signal=25%","111118293/111104029/111132159/111136074/111135541"
"cvn00040","cvn00040","Pentose and glucuronate interconversions",12,0.453465726296718,0.992334807584984,0.486486486486487,0.724663315335443,0.63672026836781,3013,"tags=42%, list=22%, signal=32%","111124535/111124599/111109442/111120752/111104054"
"cvn00670","cvn00670","One carbon pool by folate",19,-0.309210850174173,-0.97700834815086,0.483870967741935,0.724663315335443,0.63672026836781,2087,"tags=37%, list=15%, signal=31%","111115204/111117281/111099502/111104244/111108616/111100544/111114756"
"cvn01240","cvn01240","Biosynthesis of cofactors",101,0.332334714884963,0.994239860959471,0.523421588594705,0.753976335951896,0.662475945464476,2028,"tags=16%, list=15%, signal=14%","111127901/111116065/111128337/111138462/111124535/111136728/111103451/111124599/111126157/111108232/111134405/111118263/111104850/111122042/111109254/111132797"
"cvn00591","cvn00591","Linoleic acid metabolism",11,0.45014158188146,0.975643180947938,0.518970189701897,0.753976335951896,0.662475945464476,5906,"tags=64%, list=44%, signal=36%","111128571/111121119/111121956/111123661/111111230/111127589/111127642"
"cvn00730","cvn00730","Thiamine metabolism",10,-0.349928211269237,-0.925596665592836,0.538732394366197,0.766901408450704,0.673832468495182,2041,"tags=70%, list=15%, signal=59%","111136090/111130301/111135358/111137020/111125074/111134904/111124652"
"cvn00600","cvn00600","Sphingolipid metabolism",45,-0.24784468811051,-0.956002028059811,0.553191489361702,0.772874172993079,0.679080395583306,1806,"tags=36%, list=13%, signal=31%","111137368/111122386/111108630/111133398/111121929/111131382/111121876/111111442/111129840/111122385/111135040/111127974/111133742/111124357/111112101/111135173"
"cvn00220","cvn00220","Arginine biosynthesis",13,0.427985009822254,0.953503175255823,0.555702917771883,0.772874172993079,0.679080395583306,1048,"tags=15%, list=8%, signal=14%","111134810/111126492"
"cvn00532","cvn00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",12,0.431456168961416,0.944170528397396,0.566216216216216,0.778547297297297,0.684065045907151,1400,"tags=17%, list=10%, signal=15%","111118293/111111504"
"cvn03010","cvn03010","Ribosome",83,0.327018674002273,0.959699525046805,0.578512396694215,0.786516853932584,0.691067440166951,585,"tags=8%, list=4%, signal=8%","111102380/111102365/111123203/111125877/111104114/111137903/111125240"
"cvn00330","cvn00330","Arginine and proline metabolism",49,0.33943172940865,0.94198196261876,0.598243688254665,0.798715014962155,0.701785267604851,2374,"tags=22%, list=18%, signal=19%","111134810/111128747/111100724/111103451/111136821/111112920/111115614/111136221/111132780/111132779/111103498"
"cvn00480","cvn00480","Glutathione metabolism",38,0.351571892254164,0.937738552899907,0.600686498855835,0.798715014962155,0.701785267604851,3229,"tags=29%, list=24%, signal=22%","111137298/111124500/111136821/111127513/111121161/111101605/111126505/111119277/111118358/111138068/111137005"
"cvn04120","cvn04120","Ubiquitin mediated proteolysis",117,0.30064374962677,0.906297081483299,0.702127659574468,0.870296959194816,0.764680233829286,3339,"tags=29%, list=25%, signal=22%","111119906/111119134/111100416/111101598/111108202/111127369/111134817/111100408/111135325/111135857/111119846/111129312/111100417/111126102/111121932/111135620/111125231/111120881/111125292/111108501/111131216/111104494/111128115/111129365/111105462/111101169/111121135/111124761/111131720/111104196/111130310/111108006/111135880/111134540"
"cvn04136","cvn04136","Autophagy - other",24,0.352073668565888,0.878928154231183,0.678787878787879,0.870296959194816,0.764680233829286,3952,"tags=42%, list=29%, signal=30%","111115682/111133363/111135071/111120866/111108144/111106048/111129370/111123262/111119270/111120906"
"cvn00900","cvn00900","Terpenoid backbone biosynthesis",22,0.35543315813074,0.877291825242759,0.676039119804401,0.870296959194816,0.764680233829286,642,"tags=14%, list=5%, signal=13%","111122171/111123669/111132335"
"cvn03430","cvn03430","Mismatch repair",21,0.35531095237349,0.871297904610138,0.679802955665025,0.870296959194816,0.764680233829286,330,"tags=10%, list=2%, signal=9%","111121171/111137687"
"cvn00051","cvn00051","Fructose and mannose metabolism",28,0.336782440449622,0.868635256992805,0.686411149825784,0.870296959194816,0.764680233829286,3013,"tags=25%, list=22%, signal=19%","111131656/111109442/111099882/111107727/111132797/111109888/111104054"
"cvn00513","cvn00513","Various types of N-glycan biosynthesis",31,0.327790282393908,0.859809491364672,0.711627906976744,0.870296959194816,0.764680233829286,274,"tags=6%, list=2%, signal=6%","111101197/111101820"
"cvn04350","cvn04350","TGF-beta signaling pathway",37,0.322653935208463,0.858230347387755,0.722669735327963,0.870296959194816,0.764680233829286,4848,"tags=43%, list=36%, signal=28%","111125017/111113417/111125137/111130563/111125223/111117024/111130350/111113134/111119270/111136674/111130759/111128797/111112841/111112989/111123211/111135485"
"cvn00630","cvn00630","Glyoxylate and dicarboxylate metabolism",37,0.321582308744901,0.855379917711455,0.723820483314154,0.870296959194816,0.764680233829286,3412,"tags=35%, list=25%, signal=26%","111130103/111134248/111126492/111111213/111125858/111117164/111109254/111117165/111109454/111121719/111119284/111102576/111123929"
"cvn03022","cvn03022","Basal transcription factors",27,0.332474731641076,0.845597558573378,0.7239336492891,0.870296959194816,0.764680233829286,3044,"tags=26%, list=22%, signal=20%","111136115/111135800/111130231/111101884/111104805/111134971/111130101"
"cvn00982","cvn00982","Drug metabolism - cytochrome P450",20,0.334367425578474,0.821209470774009,0.740831295843521,0.870296959194816,0.764680233829286,2196,"tags=20%, list=16%, signal=17%","111100724/111121161/111128571/111126505"
