"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC111112589",5.10803100832626,-0.23262909480477,0.298963580196013,0,1,1,"control","not significant"
"LOC111126353",29.104944389987,0.0248275136107105,0.227051148267777,0,1,1,"control","not significant"
"LOC111110084",0.130058959312597,-0.0176122206442207,0.113043718327392,0,1,1,"control","not significant"
"LOC111104824",22.8956890197845,-0.0590035683188704,0.268371247867481,0,1,1,"control","not significant"
"LOC111132822",18.1820742675876,-0.207131505659614,0.282929090496108,0,1,1,"control","not significant"
"LOC111121374",0.505643860615246,0.00708440593057888,0.15279966931312,0,1,1,"control","not significant"
"LOC111121313",79.4662466540029,0.250692947228112,0.148017434208314,0.00468152438811154,0.996264697613941,1,"control","not significant"
"LOC111134625",56.6234734667194,0.4521023418907,0.237011415136603,0.852711426469549,0.393819352742563,1,"control","not significant"
"LOC111134738",0.182364002028722,-0.0251799751412816,0.112110050363035,0,1,1,"control","not significant"
"LOC111134671",0.494718423813579,0.0804343787998467,0.114762810778852,0,1,1,"control","not significant"
"LOC111134661",0.752975364398183,0.093603684652414,0.131213697335624,0,1,1,"control","not significant"
"LOC111134653",3.68766603582194,0.0555444235127907,0.26274100466403,0,1,1,"control","not significant"
"LOC111100544",3.62021584056345,0.049539206625427,0.287416153893698,0,1,1,"control","not significant"
"LOC111115710",1.52084750256505,0.0846256936343515,0.224234055377179,0,1,1,"control","not significant"
"LOC111131233",3.08112000490086,0.745913619581836,0.26865533889733,1.84591015989954,0.0649052512154672,1,"control","not significant"
"LOC111138167",46.6937101099242,-0.0471748914639258,0.219953488075626,0,1,1,"control","not significant"
"LOC111126487",44.090696825402,-0.180548333014336,0.185004991325666,0,1,1,"control","not significant"
"LOC111136229",0.236880197945879,0.0233707614542778,0.129760747443512,0,1,1,"control","not significant"
"LOC111124937",35.4968635479926,-0.241907729456882,0.191376858801015,0,1,1,"control","not significant"
"LOC111131355",13.4741530885061,0.0901049784514543,0.271553170399915,0,1,1,"control","not significant"
"LOC111129895",0.200967246504825,-0.00893950747062051,0.113612678034787,0,1,1,"control","not significant"
"LOC111116159",1.10482579256806,-0.290270045151065,0.231339099888271,-0.174073665759546,0.861807568891486,1,"control","not significant"
"LOC111129081",10.6178542775138,0.752685306720934,0.283858749000881,1.7708994649285,0.0765774213588593,1,"control","not significant"
"LOC111135116",10.3438414289092,0.0887570509800424,0.29427104886334,0,1,1,"control","not significant"
"LOC111135121",5.19262175387809,-0.286748992415408,0.281153038972874,-0.130708145818596,0.896006188202256,1,"control","not significant"
"LOC111116885",1.08361720108904,-0.202556489698114,0.169942882283652,0,1,1,"control","not significant"
"LOC111131248",93.0980426593532,-0.0373787939194682,0.161956442346363,0,1,1,"control","not significant"
"LOC111131259",19.8688761703877,-0.130128683586538,0.261852793035935,0,1,1,"control","not significant"
"LOC111120067",1.09125159597168,0.103189312836972,0.197565358186271,0,1,1,"control","not significant"
"LOC111117980",15.2208056540024,-0.0497484717931035,0.290553196548244,0,1,1,"control","not significant"
"LOC111117993",1.61503106135109,-0.13595178309057,0.239938132080002,0,1,1,"control","not significant"
"LOC111117955",1.5503136245402,-0.00235077871222521,0.161304031064832,0,1,1,"control","not significant"
"LOC111101737",13.9911869169138,-0.335632280872448,0.295877635688135,-0.289417889504521,0.77226160666038,1,"control","not significant"
"LOC111113022",22.3429066834162,0.208588241634132,0.28939658288908,0,1,1,"control","not significant"
"LOC111136389",0.521963820403948,0.192413358327231,0.167587946666789,0,1,1,"control","not significant"
"LOC111128868",2.52282390125922,-0.016117494413214,0.270408538552145,0,1,1,"control","not significant"
"LOC111128838",27.6613358233461,0.291060196373808,0.263334314666004,0.15592421529221,0.876092757713036,1,"control","not significant"
"LOC111134535",54.0836376105677,-0.324606526928416,0.212251657412276,-0.35150032672537,0.725213027407961,1,"control","not significant"
"LOC111131329",45.9446330319093,0.24845620838137,0.227120617670444,0,1,1,"control","not significant"
"LOC111131341",28.5610954252166,-0.403222468651158,0.271801364020473,-0.563729579516078,0.57293818352829,1,"control","not significant"
"LOC111104350",3.6195862491298,-0.5116651771046,0.299572032935477,-0.873463302099896,0.382410600453553,1,"control","not significant"
"LOC111104327",74.2420422603059,0.386432236875263,0.186018365990576,0.733434229188825,0.463293628698211,1,"control","not significant"
"LOC111104302",37.3541654926167,0.375067633907573,0.235661803273906,0.530708125670283,0.59562105432606,1,"control","not significant"
"LOC111104397",2.80369007292851,-0.0382230986695818,0.268474317339074,0,1,1,"control","not significant"
"LOC111104344",102.924938206759,-0.189544280290226,0.213052283229515,0,1,1,"control","not significant"
"LOC111131346",19.1033079710777,0.188550001863684,0.272763385783562,0,1,1,"control","not significant"
"LOC111104389",0.192950403842391,-0.0134362929072711,0.123201504569737,0,1,1,"control","not significant"
"LOC111131377",3.04225979057834,-0.176241317618477,0.287947591937945,0,1,1,"control","not significant"
"LOC111104366",41.9209433768094,-0.18318717801987,0.208295460734347,0,1,1,"control","not significant"
"LOC111104335",26.9361160256041,0.115752991380137,0.282216240467856,0,1,1,"control","not significant"
"LOC111112780",0.29770308993046,0.00923979474076155,0.120011615470372,0,1,1,"control","not significant"
"LOC111137004",1.87078133737178,0.389047506824959,0.277661308026538,0.500780997587427,0.616525260524645,1,"control","not significant"
"LOC111099064",0.916890597796151,-0.116545657078637,0.137076211611998,0,1,1,"control","not significant"
"LOC111101542",11.2958785711394,0.032659453527172,0.297141491400724,0,1,1,"control","not significant"
"LOC111116653",0.169508618099075,0.0325538021430011,0.112800365996604,0,1,1,"control","not significant"
"LOC111116519",21.652896817189,-0.182788933560997,0.244468822468758,0,1,1,"control","not significant"
"LOC111116615",13.3861291839025,-0.347990459049866,0.286092467689489,-0.342513243502167,0.731964679179509,1,"control","not significant"
"LOC111116630",11.8702877941951,0.17196862768867,0.293386094516316,0,1,1,"control","not significant"
"LOC111116581",0.516736710048918,-0.0771019416487606,0.122681610854856,0,1,1,"control","not significant"
"LOC111128804",2.80346064870079,-0.0549885850030076,0.273752331220737,0,1,1,"control","not significant"
"LOC111128797",5.83967870038376,-0.255520899865769,0.297524556142382,-0.0185561149551874,0.985195211994282,1,"control","not significant"
"LOC111126618",0.0794261364606835,-0.000378310359361014,0.112579799874173,0,1,1,"control","not significant"
"LOC111110283",8.61169453296839,0.138471636973719,0.295097768428899,0,1,1,"control","not significant"
"LOC111109571",0.989436847627157,0.113949910350509,0.121746027839758,0,1,1,"control","not significant"
"LOC111122283",1.83350637128741,-0.0596709977364603,0.23687604384335,0,1,1,"control","not significant"
"LOC111126321",8.0214613301608,-0.120957015243595,0.294895694772634,0,1,1,"control","not significant"
"LOC111126328",10.9817622273666,-0.0325985943646321,0.296548764904327,0,1,1,"control","not significant"
"LOC111137309",0.294216049546217,-0.0331876361829807,0.118187934442761,0,1,1,"control","not significant"
"LOC111133771",10.0504693660475,0.0192270547034138,0.294350246046241,0,1,1,"control","not significant"
"LOC111117050",10.655680232044,-0.3930895189158,0.293921276774872,-0.486829400327487,0.626379233563837,1,"control","not significant"
"LOC111114913",23.4860362934209,-0.316920272260139,0.263518501908944,-0.253949046368147,0.799534922944434,1,"control","not significant"
"LOC111099033",1.82317250763889,0.235766142913326,0.161715718129618,0,1,1,"control","not significant"
"LOC111102545",16.6008445272851,0.0587558778799412,0.279074990253458,0,1,1,"control","not significant"
"LOC111131407",0.247359211906789,0.0365989022703003,0.112952951902792,0,1,1,"control","not significant"
"LOC111099722",1191.62703325667,0.13619923194801,0.159049932117051,0,1,1,"control","not significant"
"LOC111124829",66.8400110213475,0.324010239439931,0.183089889620655,0.404228980602222,0.686044344505683,1,"control","not significant"
"LOC111108643",14.7783119432069,0.550359826105283,0.286166354518738,1.04959867350729,0.293902667215586,1,"control","not significant"
"LOC111110943",0.518803334576655,0.00151507951264563,0.176121369438268,0,1,1,"control","not significant"
"LOC111131148",20.2563755163915,-0.12406375587654,0.254565069518748,0,1,1,"control","not significant"
"LOC111128427",3.38894599744219,0.0987789879363171,0.277118930192048,0,1,1,"control","not significant"
"LOC111128419",0.764832211190206,-0.0539591261570773,0.197196329552707,0,1,1,"control","not significant"
"LOC111131506",70.1226147670324,-0.0891328238490456,0.182991959330539,0,1,1,"control","not significant"
"LOC111135310",18.6649765523653,-0.329803355418383,0.258487780860048,-0.308731635796705,0.757525676740529,1,"control","not significant"
"LOC111125302",0.266005183657649,0.0018403104193922,0.116184663618288,0,1,1,"control","not significant"
"LOC111136703",2.66270628892623,0.145759731748663,0.280993355884223,0,1,1,"control","not significant"
"LOC111100092",294.488905558849,0.301059405451755,0.135642243197276,0.37642702043415,0.706599461294345,1,"control","not significant"
"LOC111100158",5.45103341796037,-0.0186479102496264,0.29286028720617,0,1,1,"control","not significant"
"LOC111100144",1.36123309859479,0.115360954721106,0.213447047777578,0,1,1,"control","not significant"
"LOC111100186",0.10310720007106,0.00266852855976911,0.112671417094856,0,1,1,"control","not significant"
"LOC111100315",1.55516399879774,0.321680074995616,0.231220898262836,0.310006904800339,0.756555705587455,1,"control","not significant"
"LOC111100100",1.32863175670679,-0.238834775917965,0.22107092616851,0,1,1,"control","not significant"
"LOC111131545",1.04084279946348,-0.104819585438157,0.177298771339244,0,1,1,"control","not significant"
"LOC111100177",0.719006560454331,-0.0523702248677921,0.190558973568138,0,1,1,"control","not significant"
"LOC111100340",1.11301438928329,-0.137133682229514,0.181312408021101,0,1,1,"control","not significant"
"LOC111100135",1.59017892338292,0.0993936928222895,0.207742781515992,0,1,1,"control","not significant"
"LOC111105961",28.1676654308974,-0.303830220653495,0.224478664471984,-0.239801055392566,0.810484488756062,1,"control","not significant"
"LOC111105980",33.7747285122858,0.0540707962336983,0.267788812819242,0,1,1,"control","not significant"
"LOC111122823",40.5426453720023,-0.235757609148291,0.208729577587319,0,1,1,"control","not significant"
"LOC111120694",0.335971243150029,-0.0738736405741273,0.114284184144482,0,1,1,"control","not significant"
"LOC111103080",17.6882783794207,0.437036043275288,0.246395682763616,0.759088151129356,0.447799826636851,1,"control","not significant"
"LOC111106021",72.1299209838983,0.00332221713867237,0.143483637299884,0,1,1,"control","not significant"
"LOC111122911",48.8240673268589,0.157530022191014,0.20513200421568,0,1,1,"control","not significant"
"LOC111106027",1.43667449225839,0.0201816241324665,0.197353250749401,0,1,1,"control","not significant"
"LOC111102738",5.98049333875775,0.115163388250404,0.299098479676123,0,1,1,"control","not significant"
"LOC111102753",0.827568243827868,-0.0950316542362541,0.171946982806446,0,1,1,"control","not significant"
"LOC111102762",12.074024244848,-0.116194775512726,0.302393096419425,0,1,1,"control","not significant"
"LOC111132179",2.03709561107769,-0.0376947804846212,0.263356874895416,0,1,1,"control","not significant"
"LOC111136085",34.5839594057136,-0.0214105562371624,0.210987492326255,0,1,1,"control","not significant"
"LOC111105322",0.494718423813579,0.0804343787998467,0.114762810778852,0,1,1,"control","not significant"
"LOC111131850",15.8647203623245,-0.0653702223166244,0.292094649512528,0,1,1,"control","not significant"
"LOC111123472",0.696553631430173,-0.0459524302917625,0.112950005760047,0,1,1,"control","not significant"
"LOC111115119",0.780783578597088,-0.0913219232136432,0.133123286804058,0,1,1,"control","not significant"
"LOC111109589",1.13648847143662,-0.0618284669908274,0.135904658638652,0,1,1,"control","not significant"
"LOC111118614",0.231001851192698,0.047425066640269,0.113386005108279,0,1,1,"control","not significant"
"LOC111120886",457.900346101326,-0.00240554268371426,0.0798720107292801,0,1,1,"control","not significant"
"LOC111110776",2.69203943059643,0.0875150333886974,0.256390571629671,0,1,1,"control","not significant"
"LOC111114379",5.04705400266683,-0.0699565485978805,0.302036125326,0,1,1,"control","not significant"
"LOC111103862",0.534236622156519,-0.0161912067323495,0.135434259382399,0,1,1,"control","not significant"
"LOC111114648",0.660513003350431,0.0914313184481488,0.124625454828175,0,1,1,"control","not significant"
"LOC111111539",0.336467305967707,0.0893459302304453,0.127462865008091,0,1,1,"control","not significant"
"LOC111104401",155.777978787496,-0.103159916255624,0.172779966021736,0,1,1,"control","not significant"
"LOC111106082",1.02944397821382,0.0416781858231465,0.169806393760076,0,1,1,"control","not significant"
"LOC111113698",0.296474212997309,0.0500070368335679,0.119958669915855,0,1,1,"control","not significant"
"LOC111136378",0.542923805927996,0.0398396883917617,0.18662033397546,0,1,1,"control","not significant"
"LOC111136446",0.992414672368248,0.00786775080100475,0.171404355441617,0,1,1,"control","not significant"
"LOC111122616",1.83237707528141,-0.149800215040654,0.179625794186373,0,1,1,"control","not significant"
"LOC111111194",127.202835749623,0.046541792538126,0.190951441257647,0,1,1,"control","not significant"
"LOC111125438",157.157586042672,-0.0163803034245651,0.124343361608233,0,1,1,"control","not significant"
"LOC111113174",32.1319652802927,-0.0324801383899157,0.207892330663917,0,1,1,"control","not significant"
